filename|param_number|t_stop|t_initial|termination_condition|t_value_change|min_t|max_t|evaluated_t|runtime|avg_t|std_t|avg_runtime|std_runtime
../instances/inst_set1a_sf0.75_nc2.1_n20_m10_01.dzn|5|0.1|0.5|400|0.05|47|118|102|44.65741515159607|91.8|6.572670690061994|45.488527345657346|2.367485927920831
../instances/inst_set1a_sf0.75_nc2.1_n20_m10_01.dzn|5|0.1|0.5|400|0.05|47|118|89|42.13316631317139|91.8|6.572670690061994|45.488527345657346|2.367485927920831
../instances/inst_set1a_sf0.75_nc2.1_n20_m25_03.dzn|0|0.1|1|200|0.1|36|111|47|10.080344438552856|47.2|3.2710854467592254|12.116645812988281|1.521142403902894
../instances/inst_set1a_sf0.75_nc2.1_n20_m25_03.dzn|0|0.1|1|200|0.1|36|111|48|12.845065116882324|47.2|3.2710854467592254|12.116645812988281|1.521142403902894
../instances/inst_set1a_sf0.75_nc2.1_n20_m25_03.dzn|0|0.1|1|200|0.1|36|111|42|12.323105573654175|47.2|3.2710854467592254|12.116645812988281|1.521142403902894
../instances/inst_set1a_sf0.75_nc2.1_n20_m25_03.dzn|0|0.1|1|200|0.1|36|111|48|11.265717267990112|47.2|3.2710854467592254|12.116645812988281|1.521142403902894
../instances/inst_set1a_sf0.75_nc2.1_n20_m25_03.dzn|0|0.1|1|200|0.1|36|111|51|14.068996667861938|47.2|3.2710854467592254|12.116645812988281|1.521142403902894
../instances/inst_set1a_sf0.75_nc2.1_n20_m25_03.dzn|1|0.1|1|200|0.05|36|111|37|21.6164288520813|41|3.5355339059327378|20.33549633026123|1.5244037331887643
../instances/inst_set1a_sf0.75_nc2.1_n20_m25_03.dzn|1|0.1|1|200|0.05|36|111|39|18.500049114227295|41|3.5355339059327378|20.33549633026123|1.5244037331887643
../instances/inst_set1a_sf0.75_nc2.1_n20_m25_03.dzn|1|0.1|1|200|0.05|36|111|46|21.797017812728882|41|3.5355339059327378|20.33549633026123|1.5244037331887643
../instances/inst_set1a_sf0.75_nc2.1_n20_m25_03.dzn|1|0.1|1|200|0.05|36|111|40|18.94973850250244|41|3.5355339059327378|20.33549633026123|1.5244037331887643
../instances/inst_set1a_sf0.75_nc2.1_n20_m25_03.dzn|1|0.1|1|200|0.05|36|111|43|20.814247369766235|41|3.5355339059327378|20.33549633026123|1.5244037331887643
../instances/inst_set1a_sf0.75_nc2.1_n20_m25_03.dzn|2|0.1|0.5|200|0.05|36|111|37|15.583298444747925|44.6|5.594640292279745|15.552893447875977|1.0447008715197548
../instances/inst_set1a_sf0.75_nc2.1_n20_m25_03.dzn|2|0.1|0.5|200|0.05|36|111|46|13.843434572219849|44.6|5.594640292279745|15.552893447875977|1.0447008715197548
../instances/inst_set1a_sf0.75_nc2.1_n20_m25_03.dzn|2|0.1|0.5|200|0.05|36|111|48|16.674818754196167|44.6|5.594640292279745|15.552893447875977|1.0447008715197548
../instances/inst_set1a_sf0.75_nc2.1_n20_m25_03.dzn|2|0.1|0.5|200|0.05|36|111|41|15.712057113647461|44.6|5.594640292279745|15.552893447875977|1.0447008715197548
../instances/inst_set1a_sf0.75_nc2.1_n20_m25_03.dzn|2|0.1|0.5|200|0.05|36|111|51|15.950858354568481|44.6|5.594640292279745|15.552893447875977|1.0447008715197548
../instances/inst_set1a_sf0.75_nc2.1_n20_m25_03.dzn|3|0.1|1|400|0.1|36|111|39|19.066104412078857|41.4|2.7928480087537886|18.96021704673767|1.1609138160109842
../instances/inst_set1a_sf0.75_nc2.1_n20_m25_03.dzn|3|0.1|1|400|0.1|36|111|42|19.57294511795044|41.4|2.7928480087537886|18.96021704673767|1.1609138160109842
../instances/inst_set1a_sf0.75_nc2.1_n20_m25_03.dzn|3|0.1|1|400|0.1|36|111|40|19.987034797668457|41.4|2.7928480087537886|18.96021704673767|1.1609138160109842
../instances/inst_set1a_sf0.75_nc2.1_n20_m25_03.dzn|3|0.1|1|400|0.1|36|111|46|16.98599863052368|41.4|2.7928480087537886|18.96021704673767|1.1609138160109842
../instances/inst_set1a_sf0.75_nc2.1_n20_m25_03.dzn|3|0.1|1|400|0.1|36|111|40|19.18900227546692|41.4|2.7928480087537886|18.96021704673767|1.1609138160109842
../instances/inst_set1a_sf0.75_nc2.1_n20_m25_03.dzn|4|0.1|1|400|0.05|36|111|40|35.57196521759033|37.6|1.8165902124584952|33.80737147331238|1.4456340867675346
../instances/inst_set1a_sf0.75_nc2.1_n20_m25_03.dzn|4|0.1|1|400|0.05|36|111|36|34.60003590583801|37.6|1.8165902124584952|33.80737147331238|1.4456340867675346
../instances/inst_set1a_sf0.75_nc2.1_n20_m25_03.dzn|4|0.1|1|400|0.05|36|111|36|33.55087089538574|37.6|1.8165902124584952|33.80737147331238|1.4456340867675346
../instances/inst_set1a_sf0.75_nc2.1_n20_m25_03.dzn|4|0.1|1|400|0.05|36|111|39|31.68108582496643|37.6|1.8165902124584952|33.80737147331238|1.4456340867675346
../instances/inst_set1a_sf0.75_nc2.1_n20_m25_03.dzn|4|0.1|1|400|0.05|36|111|37|33.63289952278137|37.6|1.8165902124584952|33.80737147331238|1.4456340867675346
../instances/inst_set1a_sf0.75_nc2.1_n20_m25_03.dzn|5|0.1|0.5|400|0.05|36|111|38|27.60235857963562|39.8|4.43846820423443|26.94421854019165|1.5007290912421902
../instances/inst_set1a_sf0.75_nc2.1_n20_m25_03.dzn|5|0.1|0.5|400|0.05|36|111|47|25.632221698760986|39.8|4.43846820423443|26.94421854019165|1.5007290912421902
../instances/inst_set1a_sf0.75_nc2.1_n20_m25_03.dzn|5|0.1|0.5|400|0.05|36|111|36|27.104081392288208|39.8|4.43846820423443|26.94421854019165|1.5007290912421902
../instances/inst_set1a_sf0.75_nc2.1_n20_m25_03.dzn|5|0.1|0.5|400|0.05|36|111|37|29.022430419921875|39.8|4.43846820423443|26.94421854019165|1.5007290912421902
../instances/inst_set1a_sf0.75_nc2.1_n20_m25_03.dzn|5|0.1|0.5|400|0.05|36|111|41|25.360000610351562|39.8|4.43846820423443|26.94421854019165|1.5007290912421902
../instances/inst_set1a_sf0_nc1.5_n20_m10_00.dzn|0|0.1|1|200|0.1|32|102|77|12.729034423828125|74.6|8.018728078691781|12.333399438858033|0.9417392217351853
../instances/inst_set1a_sf0_nc1.5_n20_m10_00.dzn|0|0.1|1|200|0.1|32|102|63|11.29699969291687|74.6|8.018728078691781|12.333399438858033|0.9417392217351853
../instances/inst_set1a_sf0_nc1.5_n20_m10_00.dzn|0|0.1|1|200|0.1|32|102|70|13.472000360488892|74.6|8.018728078691781|12.333399438858033|0.9417392217351853
../instances/inst_set1a_sf0_nc1.5_n20_m10_00.dzn|0|0.1|1|200|0.1|32|102|81|12.753998756408691|74.6|8.018728078691781|12.333399438858033|0.9417392217351853
../instances/inst_set1a_sf0_nc1.5_n20_m10_00.dzn|0|0.1|1|200|0.1|32|102|82|11.414963960647583|74.6|8.018728078691781|12.333399438858033|0.9417392217351853
../instances/inst_set1a_sf0_nc1.5_n20_m10_00.dzn|1|0.1|1|200|0.05|32|102|71|23.285744667053223|67.8|4.43846820423443|23.056764125823975|0.6404820247143228
../instances/inst_set1a_sf0_nc1.5_n20_m10_00.dzn|1|0.1|1|200|0.05|32|102|65|23.901962757110596|67.8|4.43846820423443|23.056764125823975|0.6404820247143228
../instances/inst_set1a_sf0_nc1.5_n20_m10_00.dzn|1|0.1|1|200|0.05|32|102|62|22.849034309387207|67.8|4.43846820423443|23.056764125823975|0.6404820247143228
../instances/inst_set1a_sf0_nc1.5_n20_m10_00.dzn|1|0.1|1|200|0.05|32|102|73|23.10080099105835|67.8|4.43846820423443|23.056764125823975|0.6404820247143228
../instances/inst_set1a_sf0_nc1.5_n20_m10_00.dzn|1|0.1|1|200|0.05|32|102|68|22.146277904510498|67.8|4.43846820423443|23.056764125823975|0.6404820247143228
../instances/inst_set1a_sf0_nc1.5_n20_m10_00.dzn|2|0.1|0.5|200|0.05|32|102|68|15.621035814285278|67.4|4.39317652729776|18.22859044075012|2.28896631664489
../instances/inst_set1a_sf0_nc1.5_n20_m10_00.dzn|2|0.1|0.5|200|0.05|32|102|73|19.055126190185547|67.4|4.39317652729776|18.22859044075012|2.28896631664489
../instances/inst_set1a_sf0_nc1.5_n20_m10_00.dzn|2|0.1|0.5|200|0.05|32|102|70|21.39231777191162|67.4|4.39317652729776|18.22859044075012|2.28896631664489
../instances/inst_set1a_sf0_nc1.5_n20_m10_00.dzn|2|0.1|0.5|200|0.05|32|102|63|18.657471179962158|67.4|4.39317652729776|18.22859044075012|2.28896631664489
../instances/inst_set1a_sf0_nc1.5_n20_m10_00.dzn|2|0.1|0.5|200|0.05|32|102|63|16.417001247406006|67.4|4.39317652729776|18.22859044075012|2.28896631664489
../instances/inst_set1a_sf0_nc1.5_n20_m10_00.dzn|3|0.1|1|400|0.1|32|102|67|22.217782735824585|68.4|3.1304951684997055|24.407092142105103|4.249834452326436
../instances/inst_set1a_sf0_nc1.5_n20_m10_00.dzn|3|0.1|1|400|0.1|32|102|67|20.934964895248413|68.4|3.1304951684997055|24.407092142105103|4.249834452326436
../instances/inst_set1a_sf0_nc1.5_n20_m10_00.dzn|3|0.1|1|400|0.1|32|102|65|28.85502600669861|68.4|3.1304951684997055|24.407092142105103|4.249834452326436
../instances/inst_set1a_sf0_nc1.5_n20_m10_00.dzn|3|0.1|1|400|0.1|32|102|73|20.83800721168518|68.4|3.1304951684997055|24.407092142105103|4.249834452326436
../instances/inst_set1a_sf0_nc1.5_n20_m10_00.dzn|3|0.1|1|400|0.1|32|102|70|29.189679861068726|68.4|3.1304951684997055|24.407092142105103|4.249834452326436
../instances/inst_set1a_sf0_nc1.5_n20_m10_00.dzn|4|0.1|1|400|0.05|32|102|64|55.11696672439575|68.8|4.54972526643093|52.66573352813721|6.315551213807225
../instances/inst_set1a_sf0_nc1.5_n20_m10_00.dzn|4|0.1|1|400|0.05|32|102|75|46.83382248878479|68.8|4.54972526643093|52.66573352813721|6.315551213807225
../instances/inst_set1a_sf0_nc1.5_n20_m10_00.dzn|4|0.1|1|400|0.05|32|102|66|52.26803469657898|68.8|4.54972526643093|52.66573352813721|6.315551213807225
../instances/inst_set1a_sf0_nc1.5_n20_m10_00.dzn|4|0.1|1|400|0.05|32|102|67|47.06396770477295|68.8|4.54972526643093|52.66573352813721|6.315551213807225
../instances/inst_set1a_sf0_nc1.5_n20_m10_00.dzn|4|0.1|1|400|0.05|32|102|72|62.045876026153564|68.8|4.54972526643093|52.66573352813721|6.315551213807225
../instances/inst_set1a_sf0_nc1.5_n20_m10_00.dzn|5|0.1|0.5|400|0.05|32|102|76|37.10551857948303|68.2|7.049822692805827|36.56283764839172|5.4638386412099305
../instances/inst_set1a_sf0_nc1.5_n20_m10_00.dzn|5|0.1|0.5|400|0.05|32|102|63|43.7048122882843|68.2|7.049822692805827|36.56283764839172|5.4638386412099305
../instances/inst_set1a_sf0_nc1.5_n20_m10_00.dzn|5|0.1|0.5|400|0.05|32|102|70|37.19982314109802|68.2|7.049822692805827|36.56283764839172|5.4638386412099305
../instances/inst_set1a_sf0_nc1.5_n20_m10_00.dzn|5|0.1|0.5|400|0.05|32|102|59|36.46903204917908|68.2|7.049822692805827|36.56283764839172|5.4638386412099305
